step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
578,0.03245,0.97143,,
579,0.12259,0.96471,,
580,0.21298,0.93421,,
581,1.30904,0.70248,,
582,0.44807,0.8125,,
583,0.3491,0.86957,,
584,0.13955,0.96377,,
585,0.25473,0.92188,,
586,0.27935,0.92,,
587,0.24637,0.92308,,
588,0.1052,0.9434,,
589,0.44234,0.92308,,
590,0.26389,0.91724,,
591,0.92277,0.85714,,
592,0.17557,0.96,,
593,0.06991,0.95238,,
594,1.18104,0.77703,,
595,1.44083,0.65385,,
596,0.08407,0.96622,,
597,0.54237,0.83562,,
598,1.93526,0.56322,,
599,0.03723,1.0,,
600,0.95987,0.74176,0.34386,0.92715
601,0.53603,0.91935,,
602,0.09372,0.96,,
603,0.33576,0.89928,,
604,1.34433,0.73522,,
605,0.18205,0.9375,,
606,0.42126,0.9162,,
607,0.37185,0.88,,
608,0.42745,0.91489,,
609,0.4356,0.89474,,
610,0.33437,0.89706,,
611,0.28511,0.91579,,
612,0.04801,0.97778,,
613,0.14654,0.95789,,
614,0.38218,0.91453,,
615,0.09079,0.96825,,
616,0.09875,0.9708,,
617,0.0426,0.95238,,
618,0.6695,0.84091,,
619,1.66942,0.65041,,
620,0.40259,0.87611,,
621,0.03901,0.98113,,
622,0.93374,0.78302,,
623,1.9345,0.57971,,
624,0.16107,0.89286,,
625,0.85249,0.82308,,
626,0.0945,0.90476,,
627,0.48873,0.86982,,
628,0.51498,0.87912,,
629,0.27705,0.9,,
630,0.84755,0.80469,,
631,1.54362,0.63014,,
632,1.18142,0.78689,,
633,0.09478,0.97143,,
634,0.16364,0.94521,,
635,0.1816,0.97087,,
636,0.28097,0.94915,,
637,0.35802,0.90152,,
638,0.48708,0.91176,,
639,0.40809,0.87179,,
640,0.07632,1.0,,
641,1.28831,0.70513,,
642,0.14304,0.89655,,
643,0.13215,0.95238,,
644,0.13982,0.90909,,
645,0.23692,0.96825,,
646,0.02372,1.0,,
647,0.32328,0.93548,,
648,0.07114,0.98165,,
649,0.45981,0.88387,,
650,0.79121,0.81538,,
651,0.03613,0.99187,,
652,0.86341,0.80576,,
653,0.25414,0.91429,,
654,0.56865,0.81579,,
655,0.29845,0.92793,,
656,0.24272,0.94286,,
657,0.72994,0.84404,,
658,0.41892,0.9,,
659,0.32116,0.91837,,
660,0.21301,0.9375,,
661,0.22144,0.94444,,
662,0.71972,0.84091,,
663,1.43687,0.68085,,
664,0.30491,0.91765,,
665,0.24206,0.92857,,
666,0.09924,0.95,,
667,0.98966,0.77372,,
668,0.37306,0.91667,,
669,0.13287,0.92308,,
670,0.23114,0.91429,,
671,3.30422,0.41569,,
672,0.15262,0.90909,,
673,0.27608,0.92857,,
674,0.06631,0.96154,,
675,0.39568,0.91098,,
676,0.07969,0.97368,,
677,1.81899,0.62931,,
678,0.10885,0.91667,,
679,0.27662,0.92353,,
680,1.30009,0.72603,,
681,0.26721,0.89189,,
682,0.20814,0.95946,,
683,0.13657,0.97143,,
684,2.15989,0.5,,
685,0.08902,0.93103,,
686,0.25576,0.90217,,
687,0.35827,0.85714,,
688,0.06243,0.97222,,
689,0.58507,0.85714,,
690,0.17285,0.94558,,
691,0.43352,0.87255,,
692,1.35325,0.64602,,
693,0.18548,0.91304,,
694,0.05418,0.98529,,
695,0.85685,0.79612,,
696,1.38858,0.64444,,
697,0.70946,0.8481,,
698,0.1976,0.96053,,
699,0.579,0.84615,,
700,0.2549,0.94118,1.82948,0.5814
701,0.26316,0.91765,,
702,0.58942,0.84507,,
703,1.25863,0.7284,,
704,0.06457,0.95122,,
705,1.10057,0.68085,,
706,0.12358,0.95745,,
