step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
470,0.66818,0.84783,0.34114,0.92
471,0.58694,0.88028,,
472,0.11338,0.97581,,
473,1.02717,0.81081,,
474,0.60148,0.85153,,
475,0.07099,0.96429,,
476,0.13322,0.95789,,
477,0.17231,0.95312,,
478,0.09843,0.9708,,
479,0.18696,0.98413,,
480,0.88449,0.77215,0.07787,0.98529
481,0.1227,0.97183,,
482,0.11518,0.96825,,
483,0.08086,0.96471,,
484,0.8079,0.8,,
485,0.17368,0.97143,,
486,0.81953,0.71429,,
487,0.34579,0.9375,,
488,0.99762,0.80597,,
489,2.67866,0.45882,,
490,0.34504,0.85417,0.39523,0.91566
491,0.41244,0.91667,,
492,0.13337,1.0,,
493,0.11216,0.96933,,
494,0.17197,0.95349,,
495,0.43517,0.91447,,
496,0.26779,0.94017,,
497,1.08841,0.72,,
498,0.1738,0.89655,,
499,0.47208,0.85915,,
500,0.3366,0.88889,0.22644,0.92391
501,0.45013,0.87778,,
502,0.04435,0.9697,,
503,0.06669,0.95652,,
504,1.03321,0.81967,,
505,0.0937,0.95122,,
506,1.21957,0.81081,,
507,2.18158,0.51399,,
508,0.05717,0.97619,,
509,0.48368,0.87324,,
510,0.24502,0.92079,0.48698,0.87097
511,0.09231,0.96429,,
512,0.7467,0.82569,,
513,0.24666,0.93077,,
514,0.11119,0.96,,
515,0.03042,0.99231,,
516,0.27142,0.86486,,
517,0.04758,0.97403,,
518,0.49604,0.89655,,
519,0.23267,0.91176,,
520,0.73607,0.81022,0.44572,0.91818
521,0.33802,0.92308,,
522,0.59899,0.86765,,
523,0.05626,0.96923,,
524,0.03771,0.96825,,
525,0.0856,0.96842,,
526,0.42643,0.87097,,
527,0.08331,0.93333,,
528,0.03522,0.98701,,
529,0.85425,0.80769,,
530,0.64137,0.83077,0.15592,0.95954
531,0.01384,1.0,,
532,0.15249,0.94444,,
533,0.05005,0.97674,,
534,0.03804,0.97895,,
535,0.55722,0.80899,,
536,0.20317,0.9375,,
537,0.21765,0.92754,,
538,1.19696,0.71538,,
539,1.2822,0.7455,,
540,0.45261,0.85246,1.19423,0.77273
541,0.06059,0.9697,,
542,1.30069,0.60811,,
543,1.01067,0.85556,,
544,0.04316,0.97561,,
545,0.09924,0.97674,,
546,0.13107,0.96364,,
547,0.24602,0.88889,,
548,0.13704,0.9375,,
549,0.17381,0.93023,,
550,2.19206,0.56522,0.3591,0.89076
551,0.01583,1.0,,
552,0.22354,0.94393,,
553,1.62659,0.66379,,
554,0.27353,0.9,,
555,0.51118,0.89412,,
556,0.10031,0.92,,
557,0.13658,0.95122,,
558,0.18619,0.94203,,
559,0.35515,0.86364,,
560,0.21325,0.95238,0.41335,0.9
561,0.26459,0.96774,,
562,0.32199,0.89286,,
563,0.82338,0.81295,,
564,0.50894,0.89362,,
565,0.12516,0.97087,,
566,0.44992,0.92188,,
567,0.41855,0.7931,,
568,0.39515,0.92424,,
569,0.15147,0.97297,,
570,0.99835,0.75728,0.08384,0.96053
571,1.42408,0.66667,,
572,0.13674,0.93333,,
573,1.00474,0.76471,,
574,0.54616,0.84848,,
575,0.45407,0.87037,,
576,0.04062,1.0,,
577,0.03357,0.97674,,
578,0.09505,0.97561,,
579,2.71307,0.49539,,
580,0.08324,0.92308,0.47968,0.85
581,0.05724,0.96296,,
582,0.08768,0.98684,,
583,0.27309,0.92308,,
584,0.04732,0.98214,,
585,0.06902,0.98039,,
586,0.18702,0.95238,,
587,0.1489,0.97333,,
588,1.95198,0.58462,,
589,0.37491,0.92683,,
590,0.03667,0.98113,0.25019,0.94521
591,0.29629,0.91667,,
592,0.2701,0.93333,,
593,0.08185,0.97872,,
594,0.10345,0.9632,,
595,0.14291,0.93333,,
596,0.2,0.92424,,
597,0.31689,0.93333,,
598,0.73736,0.85294,,
599,0.09917,0.97917,,
600,0.20144,0.96774,2.84343,0.53289
601,0.15863,0.93443,,
602,0.32699,0.87097,,
603,0.23499,0.85185,,
604,0.07092,0.96471,,
605,0.04068,1.0,,
606,0.91852,0.83696,,
607,0.19108,0.96324,,
608,0.03869,1.0,,
609,0.25354,0.93478,,
610,1.16156,0.72603,0.24828,0.92188
611,0.28858,0.90541,,
612,0.33416,0.91391,,
613,0.41526,0.91579,,
614,0.29711,0.90588,,
615,1.89165,0.53846,,
616,0.26292,0.89928,,
617,0.95697,0.89474,,
618,0.05029,1.0,,
619,0.25328,0.94444,,
620,0.51168,0.88696,0.74948,0.81633
621,0.4742,0.81081,,
622,0.08214,0.97222,,
623,0.1396,0.96774,,
624,1.18999,0.73451,,
625,0.43766,0.91061,,
626,0.02943,1.0,,
627,0.29901,0.93617,,
628,0.74612,0.7561,,
629,1.91138,0.59722,,
630,0.1277,0.97436,0.04708,1.0
631,0.06338,0.97619,,
632,0.03925,0.98214,,
633,0.91232,0.79524,,
634,0.09211,0.94737,,
635,0.43783,0.90351,,
636,0.73954,0.81132,,
637,0.16085,0.95882,,
638,0.2269,0.89286,,
639,0.20514,0.9375,,
640,0.04102,1.0,1.35653,0.71765
641,0.85378,0.71111,,
642,0.0934,0.93023,,
643,0.43654,0.90909,,
644,0.40671,0.87324,,
645,0.63869,0.85455,,
646,0.48607,0.88889,,
647,0.35556,0.90769,,
648,0.2733,0.92308,,
649,0.48241,0.85714,,
650,0.09829,0.95161,0.06746,1.0
651,0.04382,0.98519,,
652,0.14894,0.95522,,
653,0.68158,0.80488,,
654,0.04566,0.98165,,
655,0.13827,0.96724,,
