step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
401,0.37358,0.85882,,
402,0.21142,0.92308,,
403,0.18952,0.95652,,
404,0.04565,0.98165,,
405,0.21486,0.9,,
406,0.23007,0.93023,,
407,2.20577,0.51908,,
408,0.70429,0.84884,,
409,0.71116,0.81651,,
410,0.33693,0.91304,0.35885,0.86957
411,0.16593,0.95789,,
412,0.09067,0.93878,,
413,0.39051,0.90909,,
414,0.43563,0.90909,,
415,0.17159,0.97015,,
416,0.29571,0.91304,,
417,0.0903,0.96591,,
418,1.88013,0.583,,
419,0.258,0.92754,,
420,0.40062,0.88,0.59404,0.77941
421,1.18441,0.7973,,
422,0.36204,0.90728,,
423,0.20057,0.94059,,
424,0.39112,0.85417,,
425,0.23509,0.94737,,
426,0.20399,0.9,,
427,0.41995,0.9,,
428,1.06591,0.71429,,
429,0.11443,0.92857,,
