step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
377,2.12384,0.51977,,
378,0.13203,0.98276,,
379,0.08717,0.96,,
380,1.12312,0.76136,2.022,0.57588
381,1.00644,0.78378,,
382,0.07363,0.99167,,
383,0.19012,0.9434,,
384,0.37572,0.90099,,
385,0.08754,0.97101,,
386,0.38245,0.89444,,
387,0.1806,0.95,,
388,0.01614,1.0,,
389,1.13329,0.78351,,
390,0.11751,0.98864,0.42289,0.96923
391,0.31277,0.92816,,
392,0.19769,0.97015,,
393,0.97745,0.76371,,
394,1.04742,0.81132,,
395,0.44431,0.91892,,
396,0.42079,0.87654,,
397,0.53837,0.85135,,
398,0.17259,0.96154,,
399,0.21732,0.96774,,
400,0.03133,0.99355,1.09793,0.83051
401,0.42011,0.88318,,
402,0.30129,0.87755,,
403,1.98848,0.57977,,
404,0.66811,0.81081,,
405,0.75599,0.85294,,
406,1.53866,0.66279,,
407,0.0487,0.98507,,
408,1.20455,0.72857,,
409,0.41478,0.86154,,
410,0.00084,1.0,0.77546,0.86275
411,0.07414,0.95745,,
412,0.11869,0.98438,,
413,2.46836,0.5194,,
414,1.74709,0.69159,,
415,0.47663,0.87302,,
416,1.00557,0.88119,,
417,1.17173,0.74545,,
418,0.05582,0.98765,,
419,0.24464,0.92857,,
420,0.28358,0.94444,0.25594,0.96104
421,0.40449,0.90964,,
422,0.34772,0.91304,,
423,0.21172,0.91892,,
424,0.3325,0.91346,,
425,0.4031,0.90909,,
426,0.18695,0.95062,,
427,0.24741,0.94203,,
428,0.25624,0.94521,,
429,0.08833,0.97059,,
430,0.02188,1.0,0.00429,1.0
431,0.26093,0.9386,,
432,0.71455,0.81081,,
433,0.97163,0.82051,,
434,0.22573,0.96644,,
435,0.36799,0.88811,,
436,0.1068,0.96296,,
437,0.01119,1.0,,
438,0.71223,0.82308,,
439,0.20563,0.93023,,
440,0.16175,0.9619,0.40647,0.88889
441,0.24039,0.95122,,
442,0.9362,0.76471,,
443,0.01563,1.0,,
444,0.16624,0.97326,,
445,0.17244,0.95082,,
446,0.09518,0.96104,,
447,0.19042,0.97222,,
448,0.09453,0.97403,,
449,0.0312,0.99206,,
450,0.3404,0.93333,0.14141,0.94286
451,0.04416,0.97959,,
452,0.1788,0.97987,,
453,0.16097,0.96,,
454,0.00251,1.0,,
455,2.38428,0.52537,,
456,0.11657,0.9717,,
457,1.37062,0.68605,,
458,0.00386,1.0,,
459,0.05829,0.96774,,
460,0.94057,0.77273,0.117,0.98113
461,0.77016,0.79412,,
462,0.19035,0.96575,,
463,0.7198,0.83168,,
464,0.03831,1.0,,
465,0.08076,0.96154,,
466,0.61443,0.81944,,
467,0.00399,1.0,,
468,0.3791,0.91667,,
469,0.00364,1.0,,
470,0.88665,0.87129,0.11446,0.98113
471,0.00954,1.0,,
472,0.47879,0.85185,,
473,0.01669,1.0,,
474,0.18485,0.98438,,
475,0.0803,0.98734,,
476,0.06312,0.98649,,
477,1.04203,0.75714,,
478,0.52578,0.84848,,
479,0.06652,0.98864,,
480,0.1376,0.97222,0.0634,0.96552
481,0.29272,0.9313,,
482,0.16163,0.95775,,
483,0.35665,0.91146,,
484,0.23286,0.94664,,
485,0.5492,0.92188,,
486,0.25496,0.92308,,
487,1.60134,0.68421,,
488,0.13638,0.92105,,
489,0.0004,1.0,,
490,0.17047,0.95402,0.86853,0.78571
491,0.17136,0.98649,,
492,0.1217,0.95946,,
493,0.00412,1.0,,
494,0.30643,0.93421,,
495,0.67467,0.88835,,
496,0.19113,0.94118,,
497,3e-05,1.0,,
498,0.0829,0.98077,,
499,0.17121,0.93617,,
500,0.15818,0.97059,0.09086,0.98182
501,0.15971,0.96629,,
502,0.29637,0.91803,,
503,0.02919,0.98,,
504,0.30214,0.91228,,
505,0.29023,0.9375,,
506,0.01833,1.0,,
507,0.81541,0.83495,,
508,0.29963,0.92814,,
509,0.05318,0.97826,,
510,0.00815,1.0,0.16418,0.96575
511,0.14482,0.94681,,
512,0.02644,0.98529,,
513,0.13272,0.9625,,
514,2.02563,0.57062,,
515,0.11051,0.98113,,
516,0.17516,0.94253,,
517,0.14487,0.96825,,
518,0.17454,0.94366,,
519,0.00533,1.0,,
520,0.12197,0.96117,0.41058,0.91111
521,0.08288,0.96591,,
522,0.08937,0.98276,,
523,0.31227,0.93458,,
524,0.15968,0.95833,,
525,0.91848,0.84277,,
526,0.18055,0.94937,,
527,0.29457,0.9375,,
528,0.2048,0.96296,,
529,0.60115,0.83846,,
530,0.19649,0.9661,0.24495,0.95556
531,0.12035,0.95833,,
532,0.04166,0.99167,,
533,0.36599,0.89189,,
534,0.1329,0.95402,,
535,0.46927,0.86905,,
536,0.00746,1.0,,
537,0.17061,0.95614,,
538,0.95653,0.83133,,
539,0.04556,0.98276,,
540,0.33721,0.90964,0.03242,0.98507
541,0.51271,0.85294,,
542,0.12212,0.97015,,
543,0.00049,1.0,,
544,5e-05,1.0,,
545,0.07704,0.97561,,
546,1.4537,0.68504,,
547,0.00399,1.0,,
548,0.25888,0.9375,,
549,0.15571,0.95935,,
550,1.12804,0.75581,0.54946,0.89362
551,0.69326,0.84211,,
552,0.95362,0.80682,,
553,0.19901,0.93878,,
554,0.88796,0.83761,,
555,0.4107,0.88889,,
556,1.14487,0.77419,,
557,0.0245,1.0,,
558,0.66743,0.80357,,
559,0.24418,0.94828,,
560,0.69672,0.84,0.46031,0.9322
561,0.54695,0.9172,,
562,0.1268,0.95238,,
563,1.93406,0.60311,,
564,0.01618,1.0,,
565,0.16705,0.95181,,
566,2e-05,1.0,,
567,1.00014,0.82143,,
568,0.21161,0.95789,,
569,0.9439,0.8,,
570,0.01364,1.0,0.24434,0.95187
