step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
542,0.09279,0.97917,,
543,2.72551,0.50461,,
544,0.23593,0.94681,,
545,1.01039,0.76316,,
546,1.77707,0.55172,,
547,0.57394,0.87273,,
548,0.11895,0.96,,
549,0.24669,0.94017,,
550,0.16465,0.94667,0.28846,0.89916
551,0.10321,0.89474,,
552,0.03559,0.98113,,
553,0.03665,0.97959,,
554,1.62859,0.66154,,
555,0.84496,0.7963,,
556,0.06894,0.95833,,
557,1.80592,0.5977,,
558,0.16168,0.91304,,
559,0.09195,0.97546,,
560,0.09023,0.98611,0.30416,0.9
561,0.40571,0.91388,,
562,0.11921,0.96,,
563,1.42938,0.68831,,
564,0.79113,0.78049,,
565,0.79341,0.78022,,
566,0.26056,0.89706,,
567,1.97596,0.52137,,
568,0.02546,0.97674,,
569,0.18417,0.93684,,
570,0.15834,0.9711,0.06895,0.98684
571,0.76988,0.81928,,
572,0.11638,0.97163,,
573,0.44986,0.85714,,
574,0.02954,0.97561,,
575,0.69396,0.86792,,
576,0.20524,0.94643,,
577,0.80793,0.82653,,
578,0.19482,0.92593,,
579,0.4209,0.90769,,
580,1.1777,0.76141,0.44324,0.85
581,0.34116,0.90323,,
582,1.24639,0.7284,,
583,0.13414,0.95906,,
584,0.22927,0.94286,,
585,0.44363,0.90351,,
586,0.18582,0.9375,,
587,1.37683,0.67123,,
588,0.16895,0.95652,,
589,0.56928,0.84091,,
590,0.36645,0.88596,0.28554,0.91781
591,0.2196,0.94068,,
592,0.23893,0.96429,,
593,0.85141,0.81625,,
594,0.12911,0.95968,,
595,0.06736,0.9878,,
596,0.04407,1.0,,
597,0.28863,0.91489,,
598,0.01753,0.99083,,
599,0.13943,0.95556,,
600,1.34081,0.75862,2.82176,0.52632
601,0.25711,0.93548,,
602,0.49208,0.88235,,
603,0.06031,0.95833,,
604,0.30952,0.90909,,
605,0.18507,0.93939,,
606,1.47633,0.64368,,
607,0.32827,0.89744,,
608,0.45913,0.89655,,
609,0.8245,0.82278,,
610,0.43684,0.92179,0.22291,0.9375
611,0.1985,0.93684,,
612,0.06619,0.97895,,
613,0.03922,0.97561,,
614,0.1443,0.95789,,
615,0.54369,0.84906,,
616,0.05496,0.97183,,
617,0.23531,0.94118,,
618,0.31434,0.94079,,
619,0.02338,0.98165,,
620,0.1591,0.96437,0.64801,0.81633
621,0.25166,0.92308,,
622,0.64424,0.89216,,
623,0.18834,0.95,,
624,0.05755,0.96429,,
625,0.26196,0.92086,,
626,0.77712,0.79845,,
627,1.02,0.74468,,
628,0.02952,0.98701,,
629,0.30294,0.91667,,
630,0.21507,0.93671,0.07823,0.94118
631,0.07481,1.0,,
632,0.31736,0.91589,,
633,0.03598,0.98529,,
634,0.29883,0.93548,,
635,0.27887,0.91034,,
636,0.48518,0.86154,,
637,0.27387,0.93,,
638,0.3137,0.89655,,
639,0.34732,0.89831,,
640,0.15324,0.96023,1.4461,0.67059
641,0.03236,1.0,,
642,0.88908,0.82143,,
643,0.05654,0.97917,,
644,0.36322,0.91391,,
645,0.09343,0.95122,,
646,1.13577,0.76471,,
647,0.44845,0.85135,,
648,0.28021,0.9,,
649,0.09358,0.97059,,
650,0.23963,0.91176,0.0549,0.95652
651,0.14226,0.95918,,
652,0.17947,0.96413,,
653,1.93678,0.57895,,
654,2.01906,0.58333,,
655,0.41408,0.81579,,
656,0.17109,0.91111,,
657,0.06593,0.94737,,
658,0.1053,0.96825,,
659,2.65642,0.46237,,
660,1.10499,0.84211,0.65658,0.8
661,1.1192,0.69231,,
662,0.08294,0.96471,,
663,0.26554,0.92655,,
664,0.44189,0.83673,,
665,0.09524,0.97561,,
666,0.04332,0.96552,,
