step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
589,0.13335,0.94815,,
590,0.00237,1.0,0.15823,0.97196
591,0.91941,0.78947,,
592,0.00188,1.0,,
593,0.6426,0.84667,,
594,0.00031,1.0,,
595,0.05446,0.99329,,
596,0.00604,1.0,,
597,0.35861,0.94737,,
598,0.1989,0.96739,,
599,0.53226,0.87838,,
600,0.02921,0.98742,0.20746,0.95213
601,0.05037,0.98148,,
602,1.82935,0.59533,,
603,0.04215,0.99329,,
604,0.00508,1.0,,
605,0.00659,1.0,,
606,0.98913,0.8239,,
607,0.15632,0.96575,,
608,1.37271,0.69767,,
609,0.75442,0.8,,
610,0.00799,1.0,0.29108,0.92308
611,0.07201,0.98429,,
612,0.10385,0.95918,,
613,0.45211,0.9127,,
614,0.26268,0.9375,,
615,0.65956,0.85393,,
616,0.61905,0.87963,,
617,0.01433,0.9878,,
618,1.32903,0.7093,,
619,0.46036,0.90083,,
620,0.17895,0.94253,0.3045,0.8835
621,0.10831,0.96364,,
622,0.52982,0.86047,,
623,0.43819,0.88623,,
624,0.24212,0.9726,,
625,0.05337,0.97674,,
626,0.34909,0.90226,,
627,0.11677,0.97849,,
628,0.10548,0.97143,,
629,0.07783,0.98095,,
630,0.12471,0.98413,0.20246,0.92063
631,0.03092,0.98667,,
632,0.09574,0.97727,,
633,0.20414,0.96875,,
634,0.41025,0.89231,,
635,2e-05,1.0,,
636,0.11762,0.97009,,
637,0.17433,0.96396,,
638,0.00637,1.0,,
639,0.01215,1.0,,
640,0.01796,1.0,0.60042,0.84416
641,0.21656,0.97619,,
642,0.0914,0.97727,,
643,1.35813,0.77202,,
644,0.00211,1.0,,
645,0.2669,0.93458,,
646,0.02945,0.98837,,
647,0.45565,0.90265,,
648,0.00029,1.0,,
649,0.46042,0.86458,,
650,0.61083,0.92105,0.23232,0.93243
651,0.25137,0.92222,,
652,0.00041,1.0,,
653,2.53718,0.49239,,
654,0.00108,1.0,,
655,0.01651,1.0,,
656,0.08762,0.98077,,
657,0.1562,0.97468,,
658,0.10055,0.97531,,
659,0.22836,0.97368,,
660,0.74047,0.86538,0.63279,0.87288
661,0.03256,1.0,,
662,1.12055,0.79762,,
663,0.46861,0.912,,
664,0.06018,0.97345,,
665,0.0148,0.98795,,
666,1e-05,1.0,,
667,2.00574,0.55932,,
668,0.12014,0.9759,,
669,1.13441,0.75269,,
670,2.27564,0.51562,0.00305,1.0
671,0.3197,0.9434,,
672,0.03344,0.98969,,
673,0.04746,0.99138,,
674,0.00166,1.0,,
675,0.60802,0.88722,,
676,0.30349,0.88889,,
677,0.52422,0.8995,,
678,0.07364,0.97059,,
679,0.08077,0.98649,,
680,0.53773,0.88,0.48296,0.87179
681,0.59217,0.90476,,
682,0.27501,0.95181,,
683,0.13,0.97183,,
684,0.16181,0.96552,,
685,0.2151,0.91667,,
686,0.49574,0.9375,,
687,0.47146,0.94268,,
688,0.51552,0.88636,,
689,0.40851,0.88506,,
690,0.11268,0.97321,0.85592,0.8
691,0.98663,0.78182,,
692,0.01253,1.0,,
693,0.06955,0.99057,,
694,0.45926,0.86538,,
695,0.03385,0.98438,,
696,0.00995,1.0,,
697,0.06374,0.98171,,
698,0.15922,0.96703,,
699,0.19507,0.93043,,
700,0.41642,0.90244,0.0926,0.9863
701,0.08435,0.97849,,
702,1.63729,0.58889,,
703,1.04545,0.83486,,
704,0.47297,0.8961,,
705,0.1881,0.95789,,
706,0.00319,1.0,,
707,0.84353,0.82906,,
708,0.17007,0.93878,,
709,0.1698,0.94681,,
710,1e-05,1.0,0.02515,1.0
711,0.20281,0.94845,,
