step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
751,0.23157,0.98113,,
752,0.12472,0.97674,,
753,0.43268,0.92632,,
754,0.27186,0.93496,,
755,0.29027,0.91129,,
756,0.40171,0.94737,,
757,0.17806,0.93478,,
758,0.2215,0.92908,,
759,0.01696,1.0,,
760,0.14849,0.95238,,
761,0.30574,0.91358,,
762,0.17572,0.97143,,
763,0.00483,1.0,,
764,0.24058,0.89189,,
765,0.04028,0.98851,,
766,0.1895,0.95405,,
767,0.00363,1.0,,
768,0.42861,0.88554,,
769,0.30275,0.89286,,
770,0.07773,0.97619,,
771,0.00951,1.0,,
772,0.22035,0.90805,,
773,0.26398,0.91228,,
774,0.21242,0.95833,,
775,0.57413,0.89091,,
776,0.31375,0.91129,,
777,1.77003,0.61062,,
778,0.16201,0.97403,,
779,0.01505,1.0,,
780,0.67424,0.84422,,
781,0.27412,0.93458,,
782,0.00091,1.0,,
783,0.15334,0.96154,,
784,0.10908,0.95349,,
785,0.0001,1.0,,
786,0.01393,1.0,,
787,2.47396,0.50746,,
788,0.23222,0.89474,,
789,1.19936,0.77273,,
790,0.21246,0.92453,,
791,0.5784,0.85567,,
792,0.13602,0.95652,,
793,0.09652,0.975,,
794,0.03494,0.99432,,
795,0.09743,0.9717,,
796,0.14648,0.95,,
797,0.14922,0.95137,,
798,2.07688,0.57742,,
799,1.07181,0.79259,,
800,0.45401,0.84,2.04519,0.60825
801,1.52173,0.66667,,
802,0.20148,0.95455,,
803,0.50625,0.87302,,
804,0.19909,0.95181,,
805,0.11927,0.95062,,
806,0.12078,0.9726,,
807,0.19071,0.97403,,
808,0.09342,0.97368,,
809,0.10189,0.98148,,
810,0.32479,0.91803,,
811,0.1817,0.96154,,
812,0.11879,0.95455,,
813,0.16028,0.9589,,
814,0.21556,0.96552,,
815,1.15081,0.75824,,
816,0.45388,0.88889,,
817,1.44621,0.68657,,
818,0.24241,0.95652,,
819,0.1688,0.97143,,
820,1.12415,0.75581,,
821,0.04592,0.97872,,
822,0.73398,0.81982,,
823,0.22527,0.94355,,
824,0.14307,0.89744,,
825,0.24446,0.88889,,
826,0.12941,0.9726,,
827,1.26005,0.73394,,
828,0.01373,1.0,,
829,2.31759,0.50699,,
830,1.40747,0.7193,,
831,0.42405,0.90541,,
832,0.21983,0.92941,,
833,0.19039,0.94286,,
834,0.07099,0.975,,
835,1.66845,0.64474,,
836,0.67707,0.84545,,
837,0.18128,0.9635,,
838,0.55367,0.93103,,
839,0.06559,0.98901,,
840,0.10422,0.97727,,
841,0.24232,0.95745,,
842,0.56101,0.86747,,
843,0.04779,0.98319,,
844,0.3914,0.88542,,
845,0.05975,0.94286,,
846,0.0164,0.98413,,
847,0.50551,0.88043,,
848,2.78503,0.48989,,
849,1.08469,0.79861,,
850,0.09129,0.97826,,
851,0.0133,1.0,,
852,0.00015,1.0,,
853,1.55951,0.58824,,
854,0.16671,0.94118,,
855,0.02735,1.0,,
856,0.06942,0.98077,,
857,0.31958,0.94737,,
858,0.8014,0.79412,,
859,0.20785,0.94615,,
860,0.10499,0.97674,,
861,0.28179,0.92386,,
862,0.22861,0.94578,,
863,0.70491,0.82143,,
864,0.83939,0.8,,
865,0.13277,0.94737,,
866,0.65761,0.93333,,
867,0.1078,0.96117,,
868,0.16375,0.95876,,
869,0.05728,0.98182,,
870,0.02491,1.0,,
871,0.0023,1.0,,
